predictor,cut_num,clusterID,response,spearman_correlation
landsatCcdc_ndwi_seasonalp095,11,1,EVERGREEN_SHRUBS_corr,-0.273369989
landsatCcdc_tcg_changeRatep080p095,11,7,EVERGREEN_SHRUBS_corr,-0.252344472
landsatCcdc_greencc_seasonalp020,11,12,EVERGREEN_SHRUBS_corr,0.221175936
topo_elevation_m,11,2,EVERGREEN_SHRUBS_corr,-0.206002464
landsatCcdc_blue_amplitude,11,18,EVERGREEN_SHRUBS_corr,-0.20033681
landsatCcdc_ndmi_changeRatep005p020,11,20,EVERGREEN_SHRUBS_corr,0.196894625
landsatCcdc_btemp_changeRatep020p035,11,5,EVERGREEN_SHRUBS_corr,-0.172937885
landsatCcdc_tcb_changeRatep035p050,11,19,EVERGREEN_SHRUBS_corr,0.164177123
permafrost_zonation_index,11,10,EVERGREEN_SHRUBS_corr,-0.161103089
landsatCcdc_bluecc_changeRatep080p095,11,11,EVERGREEN_SHRUBS_corr,0.157443258
landsatCcdc_ndsi_changeRatep080p095,11,9,EVERGREEN_SHRUBS_corr,0.151753575
landsatCcdc_tcb_changeRatep005p020,11,13,EVERGREEN_SHRUBS_corr,0.11698015
landsatCcdc_ndmi_changeRatep020p035,11,17,EVERGREEN_SHRUBS_corr,0.113525827
landsatCcdc_nbr_changeRatep050p065,11,14,EVERGREEN_SHRUBS_corr,0.103183813
landsatCcdc_nir_seasonalp050,11,16,EVERGREEN_SHRUBS_corr,0.094515719
landsatCcdc_btemp_seasonalp035,11,4,EVERGREEN_SHRUBS_corr,-0.075886217
landsatCcdc_ndsi_seasonalp035,11,15,EVERGREEN_SHRUBS_corr,-0.047259451
landsatCcdc_btemp_amplitude,11,11,FORBS_corr,-0.580446479
landsatCcdc_btemp_changeRatep005p020,11,3,FORBS_corr,-0.445287941
climTerra_mjt,11,14,FORBS_corr,-0.425623905
landsatCcdc_ndvi_changeRatep080p095,11,2,FORBS_corr,-0.410360653
landsatCcdc_red_changeRatep065p080,11,17,FORBS_corr,0.407782932
predicted_cover_FORBS,11,20,FORBS_corr,0.397334882
landsatCcdc_tcw_changeRatep020p035,11,19,FORBS_corr,0.375465488
permafrost_zonation_index,11,10,FORBS_corr,0.367204502
landsatCcdc_redcc_changeRatep050p065,11,23,FORBS_corr,0.36449081
landsatCcdc_ndmi_seasonalp050,11,21,FORBS_corr,0.35936155
landsatCcdc_nir_seasonalp050,11,16,FORBS_corr,0.309722812
landsatCcdc_btemp_seasonalp035,11,4,FORBS_corr,-0.30713211
landsatCcdc_swir2_changeRatep035p050,11,15,FORBS_corr,-0.296940914
landsatCcdc_green_changeRatep080p095,11,18,FORBS_corr,0.286849386
landsatCcdc_blue_changeRatep035p050,11,13,FORBS_corr,-0.279572216
landsatCcdc_tcw_changeRatep005p020,11,12,FORBS_corr,0.251811869
landsatCcdc_tcb_changeRatep065p080,11,5,FORBS_corr,0.249122599
landsatCcdc_tcg_changeRatep080p095,11,7,FORBS_corr,-0.234902008
landsatCcdc_tcw_changeRatep050p065,11,9,FORBS_corr,-0.158200497
landsatCcdc_red_seasonalp080,11,6,FORBS_corr,0.11035578
predicted_cover_GRAMINOIDS,11,19,GRAMINOIDS_corr,0.598556307
landsatCcdc_greencc_seasonalp005,11,13,GRAMINOIDS_corr,-0.555097059
landsatCcdc_tcg_changeRatep020p035,11,17,GRAMINOIDS_corr,0.525897252
landsatCcdc_red_changeRatep080p095,11,18,GRAMINOIDS_corr,0.506873324
landsatCcdc_greencc_seasonalp095,11,14,GRAMINOIDS_corr,-0.493775315
landsatCcdc_redcc_seasonalp095,11,16,GRAMINOIDS_corr,0.484843894
predicted_cover_LICHENS,11,2,GRAMINOIDS_corr,-0.473254236
landsatCcdc_redcc_median,11,5,GRAMINOIDS_corr,0.430632378
landsatCcdc_swir2_changeRatep035p050,11,15,GRAMINOIDS_corr,-0.404740146
permafrost_zonation_index,11,10,GRAMINOIDS_corr,0.385214742
landsatCcdc_tcg_seasonalp050,11,22,GRAMINOIDS_corr,0.371091474
topo_surfaceReliefRatio_10k,11,3,GRAMINOIDS_corr,-0.317168769
landsatCcdc_red_seasonalp095,11,6,GRAMINOIDS_corr,0.315949566
landsatCcdc_ndvi_changeRatep005p020,11,23,GRAMINOIDS_corr,0.305659103
landsatCcdc_ndsi_changeRatep065p080,11,9,GRAMINOIDS_corr,-0.301060439
landsatCcdc_ndsi_changeRatep005p020,11,12,GRAMINOIDS_corr,-0.280727337
landsatCcdc_greencc_mean,11,21,GRAMINOIDS_corr,-0.275820128
predicted_cover_FORBS,11,20,GRAMINOIDS_corr,0.258652595
landsatCcdc_bluecc_seasonalp080,11,11,GRAMINOIDS_corr,-0.233268016
landsatCcdc_tcg_changeRatep080p095,11,7,GRAMINOIDS_corr,-0.171399038
landsatCcdc_btemp_seasonalp020,11,4,GRAMINOIDS_corr,-0.120353482
landsatCcdc_tcwgd_changeRatep050p065,11,8,GRAMINOIDS_corr,-0.031468684
landsatCcdc_red_seasonalp035,11,7,TOTAL_corr,-0.601963123
landsatCcdc_blue_seasonalp005,11,6,TOTAL_corr,-0.548586429
landsatCcdc_nbr_seasonalp080,11,21,TOTAL_corr,0.537923259
permafrost_zonation_index,11,10,TOTAL_corr,-0.444628892
predicted_cover_cTREE,11,12,TOTAL_corr,0.42660962
landsatCcdc_redcc_seasonalp050,11,3,TOTAL_corr,-0.413355908
landsatCcdc_tcw_seasonalp095,11,8,TOTAL_corr,0.40469868
landsatCcdc_redcc_changeRatep020p035,11,2,TOTAL_corr,-0.374277696
landsatCcdc_ndmi_changeRatep005p020,11,20,TOTAL_corr,0.370495388
landsatCcdc_greencc_seasonalp065,11,23,TOTAL_corr,0.352992491
landsatCcdc_blue_changeRatep035p050,11,13,TOTAL_corr,0.347339433
landsatCcdc_ndmi_changeRatep020p035,11,17,TOTAL_corr,0.26872573
landsatCcdc_tcb_changeRatep035p050,11,19,TOTAL_corr,0.26328937
landsatCcdc_redcc_mean,11,5,TOTAL_corr,-0.199431272
landsatCcdc_ndsi_amplitude,11,18,TOTAL_corr,-0.18461621
landsatCcdc_bluecc_mean,11,11,TOTAL_corr,-0.179825576
landsatCcdc_ndsi_changeRatep050p065,11,9,TOTAL_corr,0.176530511
landsatCcdc_swir1_changeRatep020p035,11,15,TOTAL_corr,-0.151720357
landsatCcdc_tcg_seasonalp095,11,16,TOTAL_corr,0.143962799
landsatCcdc_ndmi_changeRatep050p065,11,14,TOTAL_corr,0.131847367
landsatCcdc_btemp_seasonalp020,11,4,TOTAL_corr,-0.08828167
climTerra_swi,11,14,LICHENS_corr,0.57888617
landsatCcdc_bluecc_seasonalp005,11,10,LICHENS_corr,-0.540733795
landsatCcdc_blue_changeRatep035p050,11,13,LICHENS_corr,0.454754126
landsatCcdc_tcwgd_changeRatep080p095,11,8,LICHENS_corr,0.425824753
landsatCcdc_blue_seasonalp005,11,6,LICHENS_corr,-0.396264045
landsatCcdc_bluecc_changeRatep035p050,11,12,LICHENS_corr,0.386927459
landsatCcdc_tcg_seasonalp005,11,21,LICHENS_corr,0.376971393
landsatCcdc_btemp_changeRatep080p095,11,18,LICHENS_corr,-0.343474518
landsatCcdc_tcg_changeRatep080p095,11,7,LICHENS_corr,-0.334195829
landsatCcdc_redcc_seasonalp005,11,16,LICHENS_corr,0.330274361
landsatCcdc_ndsi_changeRatep050p065,11,9,LICHENS_corr,0.321846444
landsatCcdc_bluecc_seasonalp035,11,11,LICHENS_corr,-0.317591387
landsatCcdc_btemp_seasonalp095,11,4,LICHENS_corr,-0.278128312
landsatCcdc_tcw_amplitude,11,19,LICHENS_corr,0.251635301
landsatCcdc_tcg_changeRatep020p035,11,17,LICHENS_corr,-0.250870327
landsatCcdc_ndwi_seasonalp065,11,1,LICHENS_corr,-0.201477585
landsatCcdc_swir2_changeRatep005p020,11,3,LICHENS_corr,-0.197550717
landsatCcdc_ndsi_seasonalp035,11,15,LICHENS_corr,-0.177137003
landsatCcdc_btemp_changeRatep035p050,11,5,LICHENS_corr,-0.172802448
landsatCcdc_nir_changeRatep065p080,11,2,LICHENS_corr,-0.171295599
landsatCcdc_blue_changeRatep080p095,11,20,LICHENS_corr,-0.073551395
landsatCcdc_redcc_changeRatep050p065,11,23,LICHENS_corr,-0.073435584
predicted_cover_DECIDUOUS_SHRUBS,12,22,DECIDUOUS_SHRUBS_corr,0.629128634
landsatCcdc_greencc_seasonalp035,12,20,DECIDUOUS_SHRUBS_corr,0.596633479
landsatCcdc_swir2_seasonalp050,12,7,DECIDUOUS_SHRUBS_corr,-0.569646949
landsatCcdc_redcc_seasonalp035,12,3,DECIDUOUS_SHRUBS_corr,-0.541614374
predicted_cover_cTREE,12,12,DECIDUOUS_SHRUBS_corr,0.451025027
landsatCcdc_ndmi_changeRatep005p020,12,19,DECIDUOUS_SHRUBS_corr,0.437465776
landsatCcdc_ndmi_changeRatep020p035,12,16,DECIDUOUS_SHRUBS_corr,0.407448681
landsatCcdc_red_seasonalp005,12,6,DECIDUOUS_SHRUBS_corr,-0.404612609
landsatCcdc_nbr_changeRatep080p095,12,2,DECIDUOUS_SHRUBS_corr,-0.372321659
landsatCcdc_evi_mean,12,21,DECIDUOUS_SHRUBS_corr,0.331736235
permafrost_zonation_index,12,10,DECIDUOUS_SHRUBS_corr,-0.31569529
landsatCcdc_redcc_median,12,5,DECIDUOUS_SHRUBS_corr,-0.297234605
predicted_cover_alnshr,12,18,DECIDUOUS_SHRUBS_corr,0.256740095
climTerra_tapmm,12,14,DECIDUOUS_SHRUBS_corr,-0.253397337
landsatCcdc_btemp_changeRatep050p065,12,17,DECIDUOUS_SHRUBS_corr,0.234804244
landsatCcdc_tcwgd_amplitude,12,8,DECIDUOUS_SHRUBS_corr,0.203652628
landsatCcdc_bluecc_changeRatep050p065,12,11,DECIDUOUS_SHRUBS_corr,-0.198205713
landsatCcdc_tcwgd_seasonalp095,12,9,DECIDUOUS_SHRUBS_corr,0.194214475
landsatCcdc_red_changeRatep035p050,12,13,DECIDUOUS_SHRUBS_corr,0.186374493
landsatCcdc_nir_seasonalp005,12,15,DECIDUOUS_SHRUBS_corr,-0.122076029
landsatCcdc_btemp_seasonalp020,12,4,DECIDUOUS_SHRUBS_corr,-0.057300721
landsatCcdc_ndvi_seasonalp020,12,20,EVERGREEN_SHRUBS_corr,0.440755175
predicted_cover_DECIDUOUS_SHRUBS,12,22,EVERGREEN_SHRUBS_corr,0.363559715
landsatCcdc_swir2_seasonalp080,12,6,EVERGREEN_SHRUBS_corr,-0.344696621
landsatCcdc_redcc_seasonalp035,12,3,EVERGREEN_SHRUBS_corr,-0.308507101
landsatCcdc_ndwi_seasonalp095,12,1,EVERGREEN_SHRUBS_corr,-0.273369989
landsatCcdc_tcg_changeRatep080p095,12,7,EVERGREEN_SHRUBS_corr,-0.252344472
landsatCcdc_greencc_seasonalp020,12,12,EVERGREEN_SHRUBS_corr,0.221175936
topo_elevation_m,12,2,EVERGREEN_SHRUBS_corr,-0.206002464
landsatCcdc_blue_amplitude,12,17,EVERGREEN_SHRUBS_corr,-0.20033681
landsatCcdc_ndmi_changeRatep005p020,12,19,EVERGREEN_SHRUBS_corr,0.196894625
landsatCcdc_btemp_changeRatep020p035,12,5,EVERGREEN_SHRUBS_corr,-0.172937885
landsatCcdc_tcb_changeRatep035p050,12,18,EVERGREEN_SHRUBS_corr,0.164177123
permafrost_zonation_index,12,10,EVERGREEN_SHRUBS_corr,-0.161103089
landsatCcdc_bluecc_changeRatep080p095,12,11,EVERGREEN_SHRUBS_corr,0.157443258
landsatCcdc_ndsi_changeRatep080p095,12,9,EVERGREEN_SHRUBS_corr,0.151753575
landsatCcdc_tcb_changeRatep005p020,12,13,EVERGREEN_SHRUBS_corr,0.11698015
landsatCcdc_ndmi_changeRatep020p035,12,16,EVERGREEN_SHRUBS_corr,0.113525827
landsatCcdc_nbr_changeRatep050p065,12,14,EVERGREEN_SHRUBS_corr,0.103183813
landsatCcdc_nir_seasonalp050,12,15,EVERGREEN_SHRUBS_corr,0.094515719
landsatCcdc_btemp_seasonalp035,12,4,EVERGREEN_SHRUBS_corr,-0.075886217
landsatCcdc_btemp_amplitude,12,11,FORBS_corr,-0.580446479
landsatCcdc_btemp_changeRatep005p020,12,3,FORBS_corr,-0.445287941
climTerra_mjt,12,14,FORBS_corr,-0.425623905
landsatCcdc_ndvi_changeRatep080p095,12,2,FORBS_corr,-0.410360653
landsatCcdc_red_changeRatep065p080,12,16,FORBS_corr,0.407782932
predicted_cover_FORBS,12,19,FORBS_corr,0.397334882
landsatCcdc_tcw_changeRatep020p035,12,18,FORBS_corr,0.375465488
permafrost_zonation_index,12,10,FORBS_corr,0.367204502
landsatCcdc_redcc_changeRatep050p065,12,22,FORBS_corr,0.36449081
landsatCcdc_ndmi_seasonalp050,12,20,FORBS_corr,0.35936155
landsatCcdc_nir_seasonalp050,12,15,FORBS_corr,0.309722812
landsatCcdc_btemp_seasonalp035,12,4,FORBS_corr,-0.30713211
landsatCcdc_green_changeRatep080p095,12,17,FORBS_corr,0.286849386
landsatCcdc_blue_changeRatep035p050,12,13,FORBS_corr,-0.279572216
landsatCcdc_tcw_changeRatep005p020,12,12,FORBS_corr,0.251811869
landsatCcdc_tcb_changeRatep065p080,12,5,FORBS_corr,0.249122599
landsatCcdc_tcg_changeRatep080p095,12,7,FORBS_corr,-0.234902008
landsatCcdc_tcw_changeRatep050p065,12,9,FORBS_corr,-0.158200497
landsatCcdc_red_seasonalp080,12,6,FORBS_corr,0.11035578
predicted_cover_GRAMINOIDS,12,18,GRAMINOIDS_corr,0.598556307
landsatCcdc_greencc_seasonalp005,12,13,GRAMINOIDS_corr,-0.555097059
landsatCcdc_tcg_changeRatep020p035,12,16,GRAMINOIDS_corr,0.525897252
landsatCcdc_red_changeRatep080p095,12,17,GRAMINOIDS_corr,0.506873324
landsatCcdc_greencc_seasonalp095,12,14,GRAMINOIDS_corr,-0.493775315
landsatCcdc_redcc_seasonalp095,12,15,GRAMINOIDS_corr,0.484843894
predicted_cover_LICHENS,12,2,GRAMINOIDS_corr,-0.473254236
landsatCcdc_redcc_median,12,5,GRAMINOIDS_corr,0.430632378
permafrost_zonation_index,12,10,GRAMINOIDS_corr,0.385214742
landsatCcdc_tcg_seasonalp050,12,21,GRAMINOIDS_corr,0.371091474
topo_surfaceReliefRatio_10k,12,3,GRAMINOIDS_corr,-0.317168769
landsatCcdc_red_seasonalp095,12,6,GRAMINOIDS_corr,0.315949566
landsatCcdc_ndvi_changeRatep005p020,12,22,GRAMINOIDS_corr,0.305659103
landsatCcdc_ndsi_changeRatep065p080,12,9,GRAMINOIDS_corr,-0.301060439
landsatCcdc_ndsi_changeRatep005p020,12,12,GRAMINOIDS_corr,-0.280727337
landsatCcdc_greencc_mean,12,20,GRAMINOIDS_corr,-0.275820128
predicted_cover_FORBS,12,19,GRAMINOIDS_corr,0.258652595
landsatCcdc_bluecc_seasonalp080,12,11,GRAMINOIDS_corr,-0.233268016
landsatCcdc_tcg_changeRatep080p095,12,7,GRAMINOIDS_corr,-0.171399038
landsatCcdc_btemp_seasonalp020,12,4,GRAMINOIDS_corr,-0.120353482
landsatCcdc_tcwgd_changeRatep050p065,12,8,GRAMINOIDS_corr,-0.031468684
landsatCcdc_red_seasonalp035,12,7,TOTAL_corr,-0.601963123
landsatCcdc_blue_seasonalp005,12,6,TOTAL_corr,-0.548586429
landsatCcdc_nbr_seasonalp080,12,20,TOTAL_corr,0.537923259
permafrost_zonation_index,12,10,TOTAL_corr,-0.444628892
predicted_cover_cTREE,12,12,TOTAL_corr,0.42660962
landsatCcdc_redcc_seasonalp050,12,3,TOTAL_corr,-0.413355908
landsatCcdc_tcw_seasonalp095,12,8,TOTAL_corr,0.40469868
landsatCcdc_redcc_changeRatep020p035,12,2,TOTAL_corr,-0.374277696
landsatCcdc_ndmi_changeRatep005p020,12,19,TOTAL_corr,0.370495388
landsatCcdc_greencc_seasonalp065,12,22,TOTAL_corr,0.352992491
landsatCcdc_blue_changeRatep035p050,12,13,TOTAL_corr,0.347339433
landsatCcdc_ndmi_changeRatep020p035,12,16,TOTAL_corr,0.26872573
landsatCcdc_tcb_changeRatep035p050,12,18,TOTAL_corr,0.26328937
landsatCcdc_redcc_mean,12,5,TOTAL_corr,-0.199431272
landsatCcdc_ndsi_amplitude,12,17,TOTAL_corr,-0.18461621
landsatCcdc_bluecc_mean,12,11,TOTAL_corr,-0.179825576
landsatCcdc_ndsi_changeRatep050p065,12,9,TOTAL_corr,0.176530511
landsatCcdc_swir1_changeRatep020p035,12,14,TOTAL_corr,-0.151720357
landsatCcdc_tcg_seasonalp095,12,15,TOTAL_corr,0.143962799
landsatCcdc_btemp_seasonalp020,12,4,TOTAL_corr,-0.08828167
climTerra_swi,12,14,LICHENS_corr,0.57888617
landsatCcdc_bluecc_seasonalp005,12,10,LICHENS_corr,-0.540733795
landsatCcdc_blue_changeRatep035p050,12,13,LICHENS_corr,0.454754126
landsatCcdc_tcwgd_changeRatep080p095,12,8,LICHENS_corr,0.425824753
landsatCcdc_blue_seasonalp005,12,6,LICHENS_corr,-0.396264045
landsatCcdc_bluecc_changeRatep035p050,12,12,LICHENS_corr,0.386927459
landsatCcdc_tcg_seasonalp005,12,20,LICHENS_corr,0.376971393
landsatCcdc_btemp_changeRatep080p095,12,17,LICHENS_corr,-0.343474518
landsatCcdc_tcg_changeRatep080p095,12,7,LICHENS_corr,-0.334195829
landsatCcdc_redcc_seasonalp005,12,15,LICHENS_corr,0.330274361
landsatCcdc_ndsi_changeRatep050p065,12,9,LICHENS_corr,0.321846444
landsatCcdc_bluecc_seasonalp035,12,11,LICHENS_corr,-0.317591387
landsatCcdc_btemp_seasonalp095,12,4,LICHENS_corr,-0.278128312
landsatCcdc_tcw_amplitude,12,18,LICHENS_corr,0.251635301
landsatCcdc_tcg_changeRatep020p035,12,16,LICHENS_corr,-0.250870327
landsatCcdc_ndwi_seasonalp065,12,1,LICHENS_corr,-0.201477585
landsatCcdc_swir2_changeRatep005p020,12,3,LICHENS_corr,-0.197550717
landsatCcdc_btemp_changeRatep035p050,12,5,LICHENS_corr,-0.172802448
landsatCcdc_nir_changeRatep065p080,12,2,LICHENS_corr,-0.171295599
landsatCcdc_blue_changeRatep080p095,12,19,LICHENS_corr,-0.073551395
landsatCcdc_redcc_changeRatep050p065,12,22,LICHENS_corr,-0.073435584
predicted_cover_DECIDUOUS_SHRUBS,13,19,DECIDUOUS_SHRUBS_corr,0.629128634
landsatCcdc_greencc_seasonalp035,13,17,DECIDUOUS_SHRUBS_corr,0.596633479
landsatCcdc_swir2_seasonalp050,13,5,DECIDUOUS_SHRUBS_corr,-0.569646949
landsatCcdc_redcc_seasonalp035,13,2,DECIDUOUS_SHRUBS_corr,-0.541614374
predicted_cover_cTREE,13,10,DECIDUOUS_SHRUBS_corr,0.451025027
landsatCcdc_ndmi_changeRatep005p020,13,16,DECIDUOUS_SHRUBS_corr,0.437465776
landsatCcdc_ndmi_changeRatep020p035,13,14,DECIDUOUS_SHRUBS_corr,0.407448681
landsatCcdc_red_seasonalp005,13,4,DECIDUOUS_SHRUBS_corr,-0.404612609
landsatCcdc_evi_mean,13,18,DECIDUOUS_SHRUBS_corr,0.331736235
permafrost_zonation_index,13,8,DECIDUOUS_SHRUBS_corr,-0.31569529
landsatCcdc_redcc_median,13,3,DECIDUOUS_SHRUBS_corr,-0.297234605
predicted_cover_alnshr,13,15,DECIDUOUS_SHRUBS_corr,0.256740095
climTerra_tapmm,13,12,DECIDUOUS_SHRUBS_corr,-0.253397337
landsatCcdc_tcwgd_amplitude,13,6,DECIDUOUS_SHRUBS_corr,0.203652628
landsatCcdc_bluecc_changeRatep050p065,13,9,DECIDUOUS_SHRUBS_corr,-0.198205713
landsatCcdc_tcwgd_seasonalp095,13,7,DECIDUOUS_SHRUBS_corr,0.194214475
landsatCcdc_red_changeRatep035p050,13,11,DECIDUOUS_SHRUBS_corr,0.186374493
landsatCcdc_nir_seasonalp005,13,13,DECIDUOUS_SHRUBS_corr,-0.122076029
landsatCcdc_ndvi_seasonalp020,13,17,EVERGREEN_SHRUBS_corr,0.440755175
predicted_cover_DECIDUOUS_SHRUBS,13,19,EVERGREEN_SHRUBS_corr,0.363559715
landsatCcdc_swir2_seasonalp080,13,4,EVERGREEN_SHRUBS_corr,-0.344696621
landsatCcdc_redcc_seasonalp035,13,2,EVERGREEN_SHRUBS_corr,-0.308507101
landsatCcdc_ndwi_seasonalp095,13,1,EVERGREEN_SHRUBS_corr,-0.273369989
landsatCcdc_tcg_changeRatep080p095,13,5,EVERGREEN_SHRUBS_corr,-0.252344472
landsatCcdc_greencc_seasonalp020,13,10,EVERGREEN_SHRUBS_corr,0.221175936
landsatCcdc_blue_amplitude,13,14,EVERGREEN_SHRUBS_corr,-0.20033681
landsatCcdc_ndmi_changeRatep005p020,13,16,EVERGREEN_SHRUBS_corr,0.196894625
landsatCcdc_btemp_changeRatep020p035,13,3,EVERGREEN_SHRUBS_corr,-0.172937885
landsatCcdc_tcb_changeRatep035p050,13,15,EVERGREEN_SHRUBS_corr,0.164177123
permafrost_zonation_index,13,8,EVERGREEN_SHRUBS_corr,-0.161103089
landsatCcdc_bluecc_changeRatep080p095,13,9,EVERGREEN_SHRUBS_corr,0.157443258
landsatCcdc_ndsi_changeRatep080p095,13,7,EVERGREEN_SHRUBS_corr,0.151753575
landsatCcdc_tcb_changeRatep005p020,13,11,EVERGREEN_SHRUBS_corr,0.11698015
landsatCcdc_nbr_changeRatep050p065,13,12,EVERGREEN_SHRUBS_corr,0.103183813
landsatCcdc_nir_seasonalp050,13,13,EVERGREEN_SHRUBS_corr,0.094515719
landsatCcdc_btemp_amplitude,13,9,FORBS_corr,-0.580446479
landsatCcdc_btemp_changeRatep005p020,13,2,FORBS_corr,-0.445287941
climTerra_mjt,13,12,FORBS_corr,-0.425623905
landsatCcdc_red_changeRatep065p080,13,14,FORBS_corr,0.407782932
predicted_cover_FORBS,13,16,FORBS_corr,0.397334882
landsatCcdc_tcw_changeRatep020p035,13,15,FORBS_corr,0.375465488
permafrost_zonation_index,13,8,FORBS_corr,0.367204502
landsatCcdc_redcc_changeRatep050p065,13,19,FORBS_corr,0.36449081
landsatCcdc_ndmi_seasonalp050,13,17,FORBS_corr,0.35936155
landsatCcdc_nir_seasonalp050,13,13,FORBS_corr,0.309722812
landsatCcdc_btemp_seasonalp035,13,3,FORBS_corr,-0.30713211
landsatCcdc_blue_changeRatep035p050,13,11,FORBS_corr,-0.279572216
landsatCcdc_tcw_changeRatep005p020,13,10,FORBS_corr,0.251811869
landsatCcdc_tcb_amplitude,13,7,FORBS_corr,-0.248039674
landsatCcdc_tcg_changeRatep080p095,13,5,FORBS_corr,-0.234902008
landsatCcdc_red_seasonalp095,13,4,FORBS_corr,0.189132933
landsatCcdc_tcwgd_changeRatep050p065,13,6,FORBS_corr,-0.101473026
predicted_cover_GRAMINOIDS,13,15,GRAMINOIDS_corr,0.598556307
landsatCcdc_greencc_seasonalp005,13,11,GRAMINOIDS_corr,-0.555097059
landsatCcdc_tcg_changeRatep020p035,13,14,GRAMINOIDS_corr,0.525897252
landsatCcdc_greencc_seasonalp095,13,12,GRAMINOIDS_corr,-0.493775315
landsatCcdc_redcc_seasonalp095,13,13,GRAMINOIDS_corr,0.484843894
predicted_cover_LICHENS,13,2,GRAMINOIDS_corr,-0.473254236
landsatCcdc_redcc_median,13,3,GRAMINOIDS_corr,0.430632378
permafrost_zonation_index,13,8,GRAMINOIDS_corr,0.385214742
landsatCcdc_tcg_seasonalp050,13,18,GRAMINOIDS_corr,0.371091474
landsatCcdc_red_seasonalp095,13,4,GRAMINOIDS_corr,0.315949566
landsatCcdc_blue_changeRatep080p095,13,16,GRAMINOIDS_corr,0.307304206
landsatCcdc_ndvi_changeRatep005p020,13,19,GRAMINOIDS_corr,0.305659103
landsatCcdc_ndsi_changeRatep065p080,13,7,GRAMINOIDS_corr,-0.301060439
landsatCcdc_ndsi_changeRatep005p020,13,10,GRAMINOIDS_corr,-0.280727337
landsatCcdc_greencc_mean,13,17,GRAMINOIDS_corr,-0.275820128
landsatCcdc_bluecc_seasonalp080,13,9,GRAMINOIDS_corr,-0.233268016
landsatCcdc_tcg_changeRatep080p095,13,5,GRAMINOIDS_corr,-0.171399038
landsatCcdc_tcwgd_changeRatep050p065,13,6,GRAMINOIDS_corr,-0.031468684
landsatCcdc_red_seasonalp035,13,5,TOTAL_corr,-0.601963123
landsatCcdc_blue_seasonalp005,13,4,TOTAL_corr,-0.548586429
landsatCcdc_nbr_seasonalp080,13,17,TOTAL_corr,0.537923259
permafrost_zonation_index,13,8,TOTAL_corr,-0.444628892
predicted_cover_cTREE,13,10,TOTAL_corr,0.42660962
landsatCcdc_redcc_seasonalp050,13,2,TOTAL_corr,-0.413355908
landsatCcdc_tcw_seasonalp095,13,6,TOTAL_corr,0.40469868
landsatCcdc_ndmi_changeRatep005p020,13,16,TOTAL_corr,0.370495388
landsatCcdc_greencc_seasonalp065,13,19,TOTAL_corr,0.352992491
landsatCcdc_blue_changeRatep035p050,13,11,TOTAL_corr,0.347339433
landsatCcdc_ndmi_changeRatep020p035,13,14,TOTAL_corr,0.26872573
landsatCcdc_tcb_changeRatep035p050,13,15,TOTAL_corr,0.26328937
landsatCcdc_redcc_mean,13,3,TOTAL_corr,-0.199431272
landsatCcdc_bluecc_mean,13,9,TOTAL_corr,-0.179825576
landsatCcdc_ndsi_changeRatep050p065,13,7,TOTAL_corr,0.176530511
landsatCcdc_swir1_changeRatep020p035,13,12,TOTAL_corr,-0.151720357
landsatCcdc_tcg_seasonalp095,13,13,TOTAL_corr,0.143962799
climTerra_swi,13,12,LICHENS_corr,0.57888617
landsatCcdc_bluecc_seasonalp005,13,8,LICHENS_corr,-0.540733795
landsatCcdc_blue_changeRatep035p050,13,11,LICHENS_corr,0.454754126
landsatCcdc_tcwgd_changeRatep080p095,13,6,LICHENS_corr,0.425824753
landsatCcdc_blue_seasonalp005,13,4,LICHENS_corr,-0.396264045
landsatCcdc_bluecc_changeRatep035p050,13,10,LICHENS_corr,0.386927459
landsatCcdc_tcg_seasonalp005,13,17,LICHENS_corr,0.376971393
landsatCcdc_btemp_changeRatep080p095,13,14,LICHENS_corr,-0.343474518
landsatCcdc_tcg_changeRatep080p095,13,5,LICHENS_corr,-0.334195829
landsatCcdc_redcc_seasonalp005,13,13,LICHENS_corr,0.330274361
landsatCcdc_ndsi_changeRatep050p065,13,7,LICHENS_corr,0.321846444
landsatCcdc_bluecc_seasonalp035,13,9,LICHENS_corr,-0.317591387
landsatCcdc_btemp_seasonalp095,13,3,LICHENS_corr,-0.278128312
landsatCcdc_tcw_amplitude,13,15,LICHENS_corr,0.251635301
landsatCcdc_ndwi_seasonalp065,13,1,LICHENS_corr,-0.201477585
landsatCcdc_swir2_changeRatep005p020,13,2,LICHENS_corr,-0.197550717
landsatCcdc_tcg_changeRatep005p020,13,19,LICHENS_corr,-0.08339075
landsatCcdc_blue_changeRatep080p095,13,16,LICHENS_corr,-0.073551395
predicted_cover_DECIDUOUS_SHRUBS,14,16,DECIDUOUS_SHRUBS_corr,0.629128634
landsatCcdc_greencc_seasonalp035,14,15,DECIDUOUS_SHRUBS_corr,0.596633479
landsatCcdc_swir2_seasonalp050,14,5,DECIDUOUS_SHRUBS_corr,-0.569646949
landsatCcdc_redcc_seasonalp035,14,2,DECIDUOUS_SHRUBS_corr,-0.541614374
predicted_cover_cTREE,14,9,DECIDUOUS_SHRUBS_corr,0.451025027
landsatCcdc_ndmi_changeRatep005p020,14,14,DECIDUOUS_SHRUBS_corr,0.437465776
landsatCcdc_ndmi_changeRatep020p035,14,13,DECIDUOUS_SHRUBS_corr,0.407448681
